timestamp,amount,price,symbol,slippage_pct
2018-02-07 10:17:00+05:30,8.0,4504.375,BRITANNIA,0.0004830971525032611
2018-02-07 10:19:00+05:30,317.0,198.9640378548896,ADANIENT,0.000573486823684196
2018-02-07 10:19:00+05:30,67.0,989.8417910447761,TATAELXSI,-5.8802864151837575e-05
2018-02-07 11:16:00+05:30,-76.0,197.1,ADANIENT,0.0017726006583945015
2018-02-07 11:16:00+05:30,-15.0,981.05,TATAELXSI,0.0020344845124866486
2018-02-07 11:16:00+05:30,-1.0,4524.3,BRITANNIA,0.00025411837496815484
2018-02-07 12:16:00+05:30,-91.0,196.9,ADANIENT,-0.001016776817488648
2018-02-07 12:16:00+05:30,-21.0,976.3999999999999,TATAELXSI,-0.00040983606557363074
2018-02-07 12:16:00+05:30,-4.0,4510.0,BRITANNIA,-0.000809968156046387
2018-02-07 13:17:00+05:30,3.0,4522.933333333333,BRITANNIA,-1.4739479696353312e-05
2018-02-07 13:18:00+05:30,66.0,197.0,ADANIENT,-0.0015205271160669608
2018-02-07 13:27:00+05:30,13.0,978.7730769230768,TATAELXSI,-0.0008441436064957208
2018-02-07 14:16:00+05:30,34.0,197.55,ADANIENT,-0.0012639029322548028
2018-02-07 14:16:00+05:30,4.0,977.3,TATAELXSI,-0.0016854793401093937
2018-02-07 14:17:00+05:30,2.0,4535.4,BRITANNIA,1.1024507479967896e-05
2018-02-08 09:16:00+05:30,-167.0,197.75,ADANIENT,-0.008928571428571428
2018-02-08 09:16:00+05:30,-39.0,979.7,TATAELXSI,-0.015233160621761705
2018-02-08 09:16:00+05:30,-6.0,4550.65,BRITANNIA,-0.0053796699290810275
2018-02-08 10:25:00+05:30,15.0,4579.289999999998,BRITANNIA,0.0007845794086147095
2018-02-08 10:35:00+05:30,5048.0,199.67270206022187,ADANIENT,0.006922350278476321
2018-02-08 11:02:00+05:30,1025.0,1001.9130731707318,TATAELXSI,-0.00113346974654124
2018-02-08 11:18:00+05:30,4.0,4600.775,BRITANNIA,0.00016847826086948612
2018-02-08 12:53:00+05:30,199.0,4619.803266331657,BRITANNIA,-2.0938476664537036e-05
2018-02-12 13:22:00+05:30,4211.0,218.5557824744716,ADANIENT,0.004854172296421208
2018-02-12 14:16:00+05:30,-20.0,217.45,ADANIENT,0.00022988505747131664
2018-02-12 14:17:00+05:30,2.0,4778.4,BRITANNIA,-0.0002928992844890049
2018-02-14 10:16:00+05:30,-2.0,222.9,ADANIENT,-0.00022436616558228122
2018-02-14 11:18:00+05:30,9.0,1030.6,TATAELXSI,0.0005825242718445719
2018-02-15 09:16:00+05:30,1.0,221.55,ADANIENT,0.01558560623424252
2018-02-15 10:17:00+05:30,-2.0,4726.9,BRITANNIA,0.0007293329246251815
2018-02-15 11:16:00+05:30,1.0,216.1,ADANIENT,0.0002314279102058919
2018-02-15 12:21:00+05:30,8.0,1023.2625,TATAELXSI,0.0003543845928243897
2018-02-15 13:17:00+05:30,1.0,1020.45,TATAELXSI,0.0003431036172924446
2018-02-15 14:29:00+05:30,263.0,1020.0884030418251,TATAELXSI,-0.00045230214901261396
2018-02-15 14:47:00+05:30,-4191.0,213.483917919351,ADANIENT,0.0019452177683450449
2018-02-16 09:29:00+05:30,599.0,1025.357095158598,TATAELXSI,0.010403128851594433
2018-02-16 10:16:00+05:30,-6.0,1021.2999999999998,TATAELXSI,-0.0002938295788441144
2018-02-19 11:33:00+05:30,-874.0,997.5727688787185,TATAELXSI,-0.004200492126755141
2018-02-19 14:43:00+05:30,-4320.0,202.1190509259259,ADANIENT,-0.0008370929731414502
2018-02-20 09:16:00+05:30,32.0,201.1,ADANIENT,-0.008382642998027698
2018-02-20 10:16:00+05:30,-78.0,200.75,ADANIENT,0.0009952724558347282
2018-02-20 11:16:00+05:30,-241.0,195.2,ADANIENT,0.001534526854220007
2018-02-20 12:16:00+05:30,129.0,198.25,ADANIENT,-0.0002521432173475107
2018-02-20 13:16:00+05:30,2.0,198.5,ADANIENT,0.0007562389715150274
2018-02-20 14:16:00+05:30,67.0,199.35,ADANIENT,-0.0025018764073054794
2018-02-21 09:16:00+05:30,-78.0,200.05,ADANIENT,-0.009843513377082369
2018-02-21 10:16:00+05:30,-27.0,197.6,ADANIENT,-0.0005063291139240218
2018-02-21 11:16:00+05:30,-23.0,197.5,ADANIENT,-0.0025380710659898475
2018-02-21 12:16:00+05:30,-27.0,195.95,ADANIENT,0.002291242362525545
2018-02-21 13:16:00+05:30,-21.0,196.0,ADANIENT,-0.0002551671344731379
2018-02-21 14:17:00+05:30,23.0,196.4717391304348,ADANIENT,0.00011065986477378364
2018-02-22 09:16:00+05:30,52.0,195.8,ADANIENT,-0.009109311740890602
2018-02-22 10:16:00+05:30,-61.0,196.0,ADANIENT,0.0012738853503184713
2018-02-22 11:16:00+05:30,-47.0,195.15000000000003,ADANIENT,0.0005121638924454079
2018-02-22 12:16:00+05:30,65.0,196.8,ADANIENT,0.0007627765064836292
2018-02-22 13:16:00+05:30,100.0,199.0,ADANIENT,0.0007543374402816479
2018-02-22 13:53:00+05:30,184.0,4809.604891304349,BRITANNIA,0.0028994497788328907
2018-02-22 14:16:00+05:30,92.0,201.2,ADANIENT,-0.002478929102627665
2018-02-22 14:16:00+05:30,-3.0,4849.0,BRITANNIA,-0.0005571260549284646
2018-02-22 14:34:00+05:30,876.0,999.3496575342466,TATAELXSI,-0.0044334951840539465
2018-02-23 09:16:00+05:30,48.0,205.4,ADANIENT,0.010578105781057839
2018-02-23 09:16:00+05:30,2.0,1010.0,TATAELXSI,0.011973348028655925
2018-02-23 09:16:00+05:30,-2.0,4915.0,BRITANNIA,-0.008649968704146369
2018-02-23 10:16:00+05:30,-92.0,202.6,ADANIENT,-0.001235483073881888
2018-02-23 10:16:00+05:30,8.0,1005.65,TATAELXSI,0.00024865725084543465
2018-02-23 10:16:00+05:30,2.0,4896.2,BRITANNIA,-0.0005715452133088757
2018-02-23 11:16:00+05:30,16.0,202.55,ADANIENT,0.0009883864591055946
2018-02-23 11:16:00+05:30,-1.0,1002.55,TATAELXSI,0.0
2018-02-23 12:16:00+05:30,68.0,203.95,ADANIENT,0.00024521824423728763
2018-02-23 12:16:00+05:30,-7.0,1003.55,TATAELXSI,-0.0004984796371068242
2018-02-23 12:16:00+05:30,-1.0,4892.85,BRITANNIA,-0.0005521303027515982
2018-02-23 13:16:00+05:30,9.0,1005.6500000000001,TATAELXSI,0.000497438193304595
2018-02-23 13:16:00+05:30,1.0,4911.8,BRITANNIA,0.0001221697344845178
2018-02-23 13:17:00+05:30,-82.0,202.90426829268296,ADANIENT,-0.0015018178316039623
2018-02-23 14:16:00+05:30,19.0,203.4,ADANIENT,0.00024588148512422604
2018-02-23 14:16:00+05:30,-2.0,1005.7,TATAELXSI,0.0005962436649109699
2018-02-26 09:16:00+05:30,-45.0,205.5,ADANIENT,-0.004889975550122249
2018-02-26 09:16:00+05:30,3.0,1023.5499999999998,TATAELXSI,0.004268053375196031
2018-02-26 09:16:00+05:30,1.0,4982.5,BRITANNIA,0.003524672708962739
2018-02-26 10:16:00+05:30,-6.0,1045.4,TATAELXSI,-0.0013409961685824626
2018-02-26 10:16:00+05:30,2.0,4986.95,BRITANNIA,0.0
2018-02-26 11:16:00+05:30,5.0,1045.15,TATAELXSI,-0.0002391429118040941
2018-02-26 11:16:00+05:30,1.0,4989.9,BRITANNIA,0.0
2018-02-26 11:17:00+05:30,13.0,205.59999999999997,ADANIENT,-0.0004861448711717197
2018-02-26 13:16:00+05:30,1.0,1047.3,TATAELXSI,-0.00033408103851490135
2018-02-27 09:16:00+05:30,-6.0,1054.5,TATAELXSI,-0.005818389927508497
2018-02-27 09:16:00+05:30,1.0,4968.15,BRITANNIA,0.0028866437215497587
2018-02-27 11:16:00+05:30,1.0,4961.45,BRITANNIA,-0.0006042965484595474
2018-02-27 13:16:00+05:30,-4.0,4998.0,BRITANNIA,0.0003400204012240371
2018-02-27 14:16:00+05:30,-5.0,1040.0,TATAELXSI,-0.0005772561092937358
2018-02-27 14:16:00+05:30,-1.0,4982.0,BRITANNIA,0.0004012841091492777
2018-02-27 14:17:00+05:30,96.0,208.0,ADANIENT,0.00024044241404189167
2018-02-28 09:16:00+05:30,1.0,1026.6,TATAELXSI,-0.010076659756038808
2018-02-28 09:16:00+05:30,1.0,4925.5,BRITANNIA,-0.00573285694099591
2018-02-28 11:17:00+05:30,-6.0,1061.4750000000001,TATAELXSI,-0.00030627149790326104
2018-02-28 12:16:00+05:30,9.0,1052.65,TATAELXSI,-0.0016123678095507357
2018-03-01 11:19:00+05:30,10.0,1053.0400000000002,TATAELXSI,0.00037049351636355863
2018-03-01 11:27:00+05:30,-183.0,4946.55737704918,BRITANNIA,0.0006954793840040194
2018-03-01 11:33:00+05:30,4320.0,202.04790509259257,ADANIENT,-0.004690122696588315
2018-03-01 12:16:00+05:30,3.0,1057.5,TATAELXSI,0.0006623769871310044
2018-03-05 11:39:00+05:30,-894.0,1029.5723154362418,TATAELXSI,0.004763349022482598
2018-03-06 14:42:00+05:30,-4680.0,197.2517735042735,ADANIENT,-0.0017865591887937812
2018-03-07 09:16:00+05:30,-712.0,180.55,ADANIENT,0.013387978142076441
2018-03-07 10:16:00+05:30,-91.0,181.75,ADANIENT,-0.002482073910645276
2018-03-07 11:16:00+05:30,3.0,181.1,ADANIENT,-0.0013785497656465398
2018-03-07 12:16:00+05:30,27.0,181.75,ADANIENT,-0.00027502750275033757
2018-03-07 12:41:00+05:30,202.0,4904.585891089108,BRITANNIA,0.0022859139022170143
2018-03-07 13:16:00+05:30,-20.0,181.4,ADANIENT,-0.0005515719801433773
2018-03-07 14:16:00+05:30,4.0,181.2,ADANIENT,0.0
2018-03-07 14:53:00+05:30,-984.0,1002.7046239837398,TATAELXSI,0.004216074299876113
2018-03-08 09:16:00+05:30,-476.0,176.7,ADANIENT,-0.018150388936905657
2018-03-08 09:16:00+05:30,-48.0,1008.2999999999998,TATAELXSI,-0.009258795856063146
2018-03-08 09:16:00+05:30,9.0,4902.9,BRITANNIA,0.0072416874672583285
2018-03-08 10:16:00+05:30,-231.0,169.25,ADANIENT,0.00411885848779046
2018-03-08 10:16:00+05:30,-17.0,998.4,TATAELXSI,0.0014002800560111795
2018-03-08 10:19:00+05:30,5.0,4847.32,BRITANNIA,-0.00012995183531185536
2018-03-08 11:16:00+05:30,-66.0,169.1,ADANIENT,0.0005910165484633235
2018-03-08 11:16:00+05:30,1.0,4860.15,BRITANNIA,3.086419753078934e-05
2018-03-08 11:18:00+05:30,-6.0,998.625,TATAELXSI,0.0015746850629874479
2018-03-08 12:17:00+05:30,29.0,169.20344827586206,ADANIENT,0.0003159815303698061
2018-03-08 12:17:00+05:30,-1.0,4854.75,BRITANNIA,-0.0004533698776931341
2018-03-08 13:16:00+05:30,-142.0,167.15,ADANIENT,0.0023873470605789656
2018-03-08 13:22:00+05:30,4.0,4834.4625,BRITANNIA,-0.0011441115702480091
2018-03-08 14:15:00+05:30,1055.0,998.3918009478674,TATAELXSI,-0.005437265579650957
2018-03-08 14:16:00+05:30,-327.0,163.4,ADANIENT,-0.0006123698714022922
2018-03-08 15:15:00+05:30,-220.0,4848.030000000001,BRITANNIA,-0.0006253869969041599
2018-03-08 15:18:00+05:30,-1069.0,1001.6255378858743,TATAELXSI,-0.006052167422533461
2018-03-08 15:29:00+05:30,318.0,1003.020283018868,TATAELXSI,0.0018181012973111665
2018-03-09 09:16:00+05:30,374.0,168.15,ADANIENT,0.0008928571428571767
2018-03-09 09:40:00+05:30,751.0,1001.516910785619,TATAELXSI,-0.0014786532546171873
2018-03-09 10:16:00+05:30,-245.0,165.15,ADANIENT,-0.0018198362147407424
2018-03-09 10:25:00+05:30,221.0,4863.933031674209,BRITANNIA,-0.0010611752327517319
2018-03-09 11:16:00+05:30,-147.0,163.0,ADANIENT,0.0
2018-03-09 11:17:00+05:30,3.0,4865.133333333333,BRITANNIA,0.00034611918151382126
2018-03-09 12:16:00+05:30,-37.0,162.8,ADANIENT,-0.0009222256378727678
2018-03-09 12:16:00+05:30,1.0,4869.95,BRITANNIA,-1.0266940451782731e-05
2018-03-09 13:16:00+05:30,85.0,163.4,ADANIENT,-0.001222493887530493
2018-03-09 13:26:00+05:30,-2.0,4861.675,BRITANNIA,0.0005499193109048859
2018-03-09 14:16:00+05:30,-94.0,162.25,ADANIENT,0.0009236453201970793
2018-03-09 14:16:00+05:30,2.0,4863.0,BRITANNIA,0.00020567667626491157
2018-03-12 09:16:00+05:30,-517.0,157.0,ADANIENT,-0.00641025641025641
2018-03-12 09:17:00+05:30,9.0,4855.355555555556,BRITANNIA,0.0031726354453627766
2018-03-12 10:16:00+05:30,-215.0,154.1,ADANIENT,-0.0026024723487313318
2018-03-12 10:19:00+05:30,3.0,4837.95,BRITANNIA,-1.0334849111240575e-05
2018-03-12 11:16:00+05:30,-231.0,151.35,ADANIENT,0.00033025099075304734
2018-03-12 11:20:00+05:30,4.0,4839.5125,BRITANNIA,-0.0004518041183881695
2018-03-12 12:16:00+05:30,-77.0,151.3,ADANIENT,-0.0006613756613758118
2018-03-12 13:16:00+05:30,615.0,156.9,ADANIENT,-0.0038095238095237735
2018-03-12 13:19:00+05:30,-10.0,4879.4400000000005,BRITANNIA,1.2296341838198726e-05
