Blueshift Alert(57350)[2021-12-13 15:29:00+05:30](WARNING): order 2f7f0c9d376c4050888db363c4790034 for 997.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2021-12-14 15:29:00+05:30](WARNING): order 0d37c6e84b234e6594cf176192c375f2 for 751.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2021-12-21 15:29:00+05:30](WARNING): order 505cc14cc7a34c44a36aaeea63a0f2af for 68.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2021-12-22 15:29:00+05:30](WARNING): order 3bea03aff90e4b559bac6beea1c749b2 for 318.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2021-12-27 15:29:00+05:30](WARNING): order 4fcf25a2ef754dd6adf062916d578afc for 1406.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2021-12-28 15:29:00+05:30](WARNING): order 29430e7d841c4920b3da078612f9521e for 790.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2021-12-28 15:29:00+05:30](WARNING): order 4c4f2c5d1a8b4447ba58cddcf0d12d1d for 2268.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2021-12-29 15:29:00+05:30](WARNING): order 05becd43272c451fbb4a7ec5b8965d36 for 1105.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2021-12-29 15:29:00+05:30](WARNING): order 90da651fe20e4d2380c2a44bf87f3d2e for 7.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2021-12-29 15:29:00+05:30](WARNING): order ef016e758643482e8ad130517ea1eca1 for 979.0 units of Equity(ADANIENT [17]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2021-12-29 15:29:00+05:30](WARNING): order 84f9f369351846028f794be0ff30f93c for 7.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-01-06 15:29:00+05:30](WARNING): order 4cbd520a26854dba95b123907c7d9df8 for 544.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-01-07 15:29:00+05:30](WARNING): order 5154776e2cfd4171b63bf1942c5b8dad for 1110.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-01-07 15:29:00+05:30](WARNING): order da37a54c575c44948c2028241d318ab3 for 3.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-01-14 15:29:00+05:30](WARNING): order dde86e08c5734795a9d81d714ded234a for 316.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-01-17 15:29:00+05:30](WARNING): order f18c3246319443bb83300450a55325d9 for 1104.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-01-17 15:29:00+05:30](WARNING): order ac9c0286fd464f9c8a0644369edfb933 for 18.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-01-21 15:29:00+05:30](WARNING): order 99f4471eb8a94bfb8c6c7a3d1dc6f273 for 1236.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-01-24 15:29:00+05:30](WARNING): order 9b5f47019ba546509598234dda9d540f for 319.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-01-24 15:29:00+05:30](WARNING): order 846f19e331b74d8a92261ec8f01c9302 for 1.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-01-24 15:29:00+05:30](WARNING): order 8d522115351a48fabc4958796e1d1654 for 99.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-01-28 15:29:00+05:30](WARNING): order b0489c31cab84b1a849e4e74114b0711 for 257.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-02-02 15:29:00+05:30](WARNING): order 6b03c1d84069473ea64814f62c51bc74 for 55.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-02-07 15:29:00+05:30](WARNING): order e26eafe9893a4e49b0ad6d423bae9ada for 381.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-02-07 15:29:00+05:30](WARNING): order 7df0144656e94e4ea8835ab830947efb for 4.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-02-08 15:29:00+05:30](WARNING): order af6663ac99a5495aae2b393128387f06 for 1634.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-02-08 15:29:00+05:30](WARNING): order c67e1b0c839a4972b66c0a7a74952194 for 15.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-02-11 15:29:00+05:30](WARNING): order b1144f258a9c40129295f8d54ab7d847 for 388.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-02-11 15:29:00+05:30](WARNING): order dfc19fb5fddf4dc89cbc142686fc9e13 for 1539.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-02-15 15:29:00+05:30](WARNING): order 85917d4c82e54057af52a16747f150f8 for 1292.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-02-23 15:29:00+05:30](WARNING): order 5a592e08d1b247548dcc6e55b13c8154 for 202.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-02-23 15:29:00+05:30](WARNING): order ce84648caeae4698ab2de30a18be91ab for 824.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-02-23 15:29:00+05:30](WARNING): order 2c44ad412cab4957b9bd1cbf7948ece2 for 7.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-03-15 15:29:00+05:30](WARNING): order d295e3e39ee043f4ab65d006f87813e1 for 498.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-03-15 15:29:00+05:30](WARNING): order 5257c51b7dd34e7fbe82959d2cd496cd for 2013.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-03-24 15:29:00+05:30](WARNING): order cbeccf94d86c4a158dfe964d56151294 for 119.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-03-29 15:29:00+05:30](WARNING): order 0c5020c7a51e41c19a310ba874868c73 for 1290.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-02 15:29:00+05:30](WARNING): order b5ea1dc3944043cfa26251c69f5ea428 for 2812.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-02 15:29:00+05:30](WARNING): order 290bf526802347a4b2851a441dbc07f2 for 9.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-11 15:29:00+05:30](WARNING): order 966b759fa13c47e4810be4b1796867bf for 3456.0 units of Equity(ADANIENT [17]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-12 15:29:00+05:30](WARNING): order 31da66ebccdb489886a959a290ee5ecd for 2060.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-12 15:29:00+05:30](WARNING): order e78716867bd14c1184fdd51d244734fe for 198.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-12 15:29:00+05:30](WARNING): order 190475b9e2df47f3b697898c1362c9bb for 151.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-13 15:29:00+05:30](WARNING): order c1557e2af4f549df9573f260f93b7d59 for 497.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-27 15:29:00+05:30](WARNING): order 9b14766b74b24b7489d0272dc846ba1a for 3288.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-30 15:29:00+05:30](WARNING): order af953a0e86d34779ac3c7eaae18fed53 for 3076.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-30 15:29:00+05:30](WARNING): order 5e9259a06f38413c8ef0781ba4e7b9b2 for 12.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-30 15:29:00+05:30](WARNING): order 13d4b20c383c4f678de95672c591d96c for 2.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-05-30 15:29:00+05:30](WARNING): order 5bf023cabfe946299fb74932b119c5fb for 87.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-01 15:29:00+05:30](WARNING): order 80425f287f6f4b45ab545d1130f7d7c8 for 1385.0 units of Equity(ADANIENT [17]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-02 15:29:00+05:30](WARNING): order aa1074f45c4142a9b01fa7396bf36c6d for 869.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-02 15:29:00+05:30](WARNING): order 3c4540472def415a8d0724edee560cd0 for 16.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-02 15:29:00+05:30](WARNING): order 4f142eec5278436d92a1a9f414dec238 for 10.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-02 15:29:00+05:30](WARNING): order 6f408fec205e4ebb99988d1a7f7c43cf for 29.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-02 15:29:00+05:30](WARNING): order 30e57001f0274e0c80c49b1ba27700ba for 2.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-03 15:29:00+05:30](WARNING): order 5ec3377cbec547f398ec14e0678d988d for 1164.0 units of Equity(ADANIENT [17]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-06 15:29:00+05:30](WARNING): order 904a7956f6314c5eab36f29ee98e9f2d for 99.0 units of Equity(ADANIENT [17]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-20 15:29:00+05:30](WARNING): order 895f01174a864833aa7fc91556c8c35e for 355.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-21 15:29:00+05:30](WARNING): order 74f529d3de724361a1c3269830b99e30 for 2573.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-21 15:29:00+05:30](WARNING): order 9385936f85dc4189b44f42902d3f05e2 for 9.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-22 15:29:00+05:30](WARNING): order 38f796e1566748c0bdc81009f3e20a7f for 3558.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-24 15:29:00+05:30](WARNING): order 4b169c8cf7cd494e969e80fb49e1b742 for 1068.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-24 15:29:00+05:30](WARNING): order a19eb8a33026482c8143f0484436d5ae for 15.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-06-28 15:29:00+05:30](WARNING): order 51a02eed10b94a919af3d9328b2c2bc0 for 1505.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-07-04 15:29:00+05:30](WARNING): order c0acfd5d8a784e61a1ac6d8422c3b2c6 for 866.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-07-11 15:29:00+05:30](WARNING): order 89549f5051e843c2b4e2c6d2c513d88a for 2582.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-07-11 15:29:00+05:30](WARNING): order 563366a95e374e78a15c46ab3ff8099a for 1042.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-07-11 15:29:00+05:30](WARNING): order dd050b16c89d416b86e7ef7f0640894a for 23.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-07-26 15:29:00+05:30](WARNING): order a51371f87d1a426eac5a62b7d3a51ace for 224.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-08-02 15:29:00+05:30](WARNING): order 9961cfc9649941f4a4073d6cc07e439e for 3084.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-08-19 15:29:00+05:30](WARNING): order 3fd3ee2022c045b092c22c84874dc14c for 2955.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-08-22 15:29:00+05:30](WARNING): order d41333967cab44f78f5539df55cf2f39 for 4744.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-08-23 15:29:00+05:30](WARNING): order b3c0192719bd452ca0fec04733e04b9a for 917.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-08-23 15:29:00+05:30](WARNING): order 818e3ae1f4e443b08a67051ec941ef4a for 82.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-08-23 15:29:00+05:30](WARNING): order e012e7132c694a40b6d093a764a0c7eb for 4.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-08-23 15:29:00+05:30](WARNING): order 24e69924e52f41a18e7fc178cc462ebe for 5869.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-08-23 15:29:00+05:30](WARNING): order e487809f1f7348dc93d985eaf9dfd425 for 5864.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-08-24 15:29:00+05:30](WARNING): order cd302b1b82b842d4a68162934a123b31 for 3010.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-08-29 15:29:00+05:30](WARNING): order 7b5941e28c7b4eaf81e9e2b5af6e92a3 for 2758.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-08-29 15:29:00+05:30](WARNING): order f9ccfb09e9694798a8ba89c7636dc234 for 2.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-01 15:29:00+05:30](WARNING): order 0a193077cc234b65a1c109fcfa583194 for 3004.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-05 15:29:00+05:30](WARNING): order 9c09dac930dd41778eaf34f2ad0eaf62 for 523.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-06 15:29:00+05:30](WARNING): order ffc082f5d3284b3a9b39e856ff5ac0fb for 935.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-06 15:29:00+05:30](WARNING): order d265a134ddc346a18bf90997f2390113 for 83.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-07 15:29:00+05:30](WARNING): order 77242d031c7b409ca598182ec59cb0c6 for 3662.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-16 15:29:00+05:30](WARNING): order 2473ee8e8b99405a9bd36bf996baa715 for 2158.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-21 15:29:00+05:30](WARNING): order a551ded4df7342089229ef23835fbd20 for 3011.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-21 15:29:00+05:30](WARNING): order 70c3f7d90bc54c3e9796cb96a3feffd8 for 22.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-21 15:29:00+05:30](WARNING): order 326050cd05e1430080b542f45d1104cb for 3.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-26 15:29:00+05:30](WARNING): order d9aa0eca08334e818f46098ea2a3cfc9 for 257.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-26 15:29:00+05:30](WARNING): order f92ae1b302f447009b6fb03b6873252b for 12.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-09-28 15:29:00+05:30](WARNING): order c4bba8f6245b47d5bbd8e6e7c95965fb for 1679.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-03 15:29:00+05:30](WARNING): order cc594e169568431a9bea2fdca845d541 for 2794.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-03 15:29:00+05:30](WARNING): order 70d797da96dc4b3ab068b7d967397c62 for 1549.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-03 15:29:00+05:30](WARNING): order 74b1ee07f18547ad8185932781b357ab for 8.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-04 15:29:00+05:30](WARNING): order 5cc76c5076a44796ab51bdaf7da0e086 for 1770.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-11 15:29:00+05:30](WARNING): order 523d702d0ce04154baa7eab489f78af5 for 4365.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-11 15:29:00+05:30](WARNING): order 9dacdcfeb7894c20b496e52f6f5aacdf for 51.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-11 15:29:00+05:30](WARNING): order d69ae7876ca943858a9abe8fe66563e3 for 8.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-12 15:29:00+05:30](WARNING): order 92fbb54960164600ae7eaebd36251cf3 for 1703.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-13 15:29:00+05:30](WARNING): order 989cb002f84f41b1a8d8ee01d38d5b8e for 2544.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-13 15:29:00+05:30](WARNING): order fb33dc695f714f7b82b14dfd3e2bc5ef for 2774.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-13 15:29:00+05:30](WARNING): order ca5aebfe851d4fd7a500c98d96048047 for 16.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-13 15:29:00+05:30](WARNING): order af5e6d68a13a4df9a17ccecb362b05bb for 4924.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-14 15:29:00+05:30](WARNING): order f38abcde9ec24d099484719bb708c970 for 175.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-14 15:29:00+05:30](WARNING): order 4ee3a0978d2d4941939d8b0de28883b3 for 3842.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-14 15:29:00+05:30](WARNING): order 10c552647db449dea9032e2a48ef8af5 for 5912.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-14 15:29:00+05:30](WARNING): order 5572f72ebc4d4c44917dc50225df73c2 for 2606.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-14 15:29:00+05:30](WARNING): order a31b9b365ddf4442983eff4730e7b3e1 for 3.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-17 15:29:00+05:30](WARNING): order db2307a098184dc49cc90f7f58bd64cf for 200.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-17 15:29:00+05:30](WARNING): order a2aef032119144988a9d48eaa2278577 for 5926.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-17 15:29:00+05:30](WARNING): order 635d8e82190d4d1c8bcf4226b11298eb for 2.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-17 15:29:00+05:30](WARNING): order 849d724ee98c40dba8f6fb2ba43cdaf2 for 7.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-17 15:29:00+05:30](WARNING): order 6597f750d9e442e1b9ff8603e6c8e34e for 16.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-18 15:29:00+05:30](WARNING): order 7dd34db67bfb44d7819fff283098a44e for 1940.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-18 15:29:00+05:30](WARNING): order e339e436056e4981afceae6fe6631883 for 167.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-18 15:29:00+05:30](WARNING): order 78aebc0c40764bbd9a52788aacc819f7 for 127.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-18 15:29:00+05:30](WARNING): order 527c3f51ada34cfa8eb3d6d2957c729e for 31.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-18 15:29:00+05:30](WARNING): order 379d12c692a04d7fb018f3dab1359114 for 111.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-18 15:29:00+05:30](WARNING): order f7043a198a7745e991769fdf058a15f6 for 7.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-19 15:29:00+05:30](WARNING): order d8b8a3816e1e47c2adfbf8fcb6104f1e for 5314.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-20 15:29:00+05:30](WARNING): order 70307ad1dc8141c0ab27944282340bd8 for 712.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-25 15:29:00+05:30](WARNING): order 30e6a8a233964af99fa0a4a033b7a6ac for 4160.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-25 15:29:00+05:30](WARNING): order 0af5ac6806f34a0e8409a0cf00b80644 for 5.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-25 15:29:00+05:30](WARNING): order 021bfe1aa1d34ec487aae10bf3192724 for 34.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-27 15:29:00+05:30](WARNING): order d6743f6689a4485a90a323e10c0562fb for 4597.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-28 15:29:00+05:30](WARNING): order f56128d572ae414e91652bfe8c8c6aa9 for 310.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-10-31 15:29:00+05:30](WARNING): order a5a9008273394c77afbb2f26f66140cf for 838.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-04 15:29:00+05:30](WARNING): order bb227cdee77042b3a70b5b37df95ee9d for 2351.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-04 15:29:00+05:30](WARNING): order f69443dc6d0f42edbd485e8fa6d7cd57 for 67.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-16 15:29:00+05:30](WARNING): order 925ec2f44f2f458888498dea4cc46f54 for 5053.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-16 15:29:00+05:30](WARNING): order 05cb5a78fd074350af20059ff5783fcf for 2896.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-17 15:29:00+05:30](WARNING): order 66eb721837204075a603abe5124aa826 for 301.0 units of Equity(BRITANNIA [143]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-17 15:29:00+05:30](WARNING): order 1ec39005fe874af0a2faea6e82079967 for 3750.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-18 15:29:00+05:30](WARNING): order 18307519eec34268862392b7018fd038 for 71.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-18 15:29:00+05:30](WARNING): order 1189875d28e54b678114ed8528c178ed for 5.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-18 15:29:00+05:30](WARNING): order eb0b9c242f97473fae910a5ea28f2c60 for 7.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-18 15:29:00+05:30](WARNING): order cac574353d4c4737b6625bbb17041ded for 11.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-18 15:29:00+05:30](WARNING): order c2cc5169dbd9488ea3b1f820317fffc0 for 26.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
Blueshift Alert(57350)[2022-11-18 15:29:00+05:30](WARNING): order d5b0ab180f6a44c594840f4db8462d0e for 17.0 units of Equity(TATAELXSI [867]) could not be filled by EOD, and was cancelled.
